tweet,keyword,date,user,source,tweet_id,url
Bad judgement from Sanders accepting her endorsement!       AOC’s rhetoric worries Sanders’ campaign,sanders,2020-02-16 15:33:24,Musclecar42100A,Twitter for Android,1229066252590755840,https://twitter.com/statuses/1229066252590755840
Love Joe Biden.  Disagree with him on this point.,biden,2020-02-16 15:33:24,Diesal38My,Twitter for Android,1229066252632674305,https://twitter.com/statuses/1229066252632674305
@mmpadellan Exactly. Bloomberg is smarter obviously to hire people to get his campaign done. Isn’t that what we want in a president?,bloomberg,2020-02-16 15:33:24,SilviaxLej,Twitter for iPhone,1229066253672833024,https://twitter.com/statuses/1229066253672833024
"@thehill Every time one of these candidates uses Trump in their speech, it totally turns me off. I was all set to vote for Bloomberg, but I’m so tired of him, Steyer and Klobuchar always leading with what Trump does wrong. They’ve become annoying. Just tell me what you’re going to do.","klobuchar, steyer, bloomberg",2020-02-16 15:33:24,Roni19502,Twitter for iPhone,1229066255560323073,https://twitter.com/statuses/1229066255560323073
Are George Conway and Kellyanne really married. My husband says he says he may vote for Bloomberg and I hardly speak to him the rest of the day. How is this possible?,bloomberg,2020-02-16 15:33:25,jbtcarolina,Twitter for Android,1229066256243974144,https://twitter.com/statuses/1229066256243974144
"A recent Michael Bloomberg ad this morning on @CBS says that he led New York City during the attacks of September 11, 2001. A quick check of Wikipedia proves that to be a lie. #BloombergFacts","bloomberg, #bloomberg",2020-02-16 15:33:25,RussRymer,Twitter for iPad,1229066256424341504,https://twitter.com/statuses/1229066256424341504
"But the #MSM will spin this for a week saying welcome cheers aren’t the same as crowd size and enthusiasm and therefore must result in a lack of support for Biden and that his candidacy is tanking.

Anything to keep Bernie #1 is their focus...",biden,2020-02-16 15:33:25,searsj55,Twitter for iPhone,1229066257690812416,https://twitter.com/statuses/1229066257690812416
2/2 And Danger to democracy and our county we are now behaving as he is king and We are loosing our county alarm bells have been going off the rails when does this get the att it deserves. That opens the door so don’t attack Bloomberg without Knowledge how we got here,bloomberg,2020-02-16 15:33:25,renalds_angela,Twitter for iPhone,1229066258185936898,https://twitter.com/statuses/1229066258185936898
"@peterdaou Oh yah Biden is really in a place to speak of harassment? He is not satisfied with Bernies response to harassment in NV? I havent even seen a shred of evidence...is there? It is a big story, maybeBiden will get one more caucus vote.",biden,2020-02-16 15:33:25,lock777_d,Twitter Web App,1229066258655666178,https://twitter.com/statuses/1229066258655666178
"Not necessarily, but not having a true party affiliation should be. I am talking about Bloomberg & Trump. Both their affiliations are ones of convenience.",bloomberg,2020-02-16 15:33:25,1Earth4Everyone,Twitter Web App,1229066258827501568,https://twitter.com/statuses/1229066258827501568
@DrJasonJohnson I thought bullies take things off of people? Like guns. Is not that what Mike Bloomberg wants to do?,bloomberg,2020-02-16 15:33:25,William14503149,Twitter for Android,1229066259985260544,https://twitter.com/statuses/1229066259985260544
@ChuckCallesto Bloomberg is a freaking idiot,bloomberg,2020-02-16 15:33:26,Jdriley14Jackie,Twitter for iPhone,1229066261633605634,https://twitter.com/statuses/1229066261633605634
"White middle aged woman in CA. I would vote for anyone, but Trump against Bloomberg. He is an ass and BUYING the election. No one should vote for a person with his record. He is just a clone of 45.",bloomberg,2020-02-16 15:33:26,GenuineAmyHall,Twitter Web App,1229066262317109249,https://twitter.com/statuses/1229066262317109249
"Bloomberg Insane, Considers Hillary Clinton for Running Mate if Nominated  via @Styx666Official",bloomberg,2020-02-16 15:33:26,Ratso72,Twitter for iPhone,1229066262539624449,https://twitter.com/statuses/1229066262539624449
"@lush1786 Bloomberg says he has changed—ok, ok, cool—then show us.

Run for the Senate or House and prove you are no longer racist. Then in 4 or 8 years, we can make an informed choice.",bloomberg,2020-02-16 15:33:27,SureReality,Twitter for iPad,1229066265693736960,https://twitter.com/statuses/1229066265693736960
"@AdamBaldwin Short answer is no. I think that is why he is throwing Hillary around as VP to garner support. I do not think DNC let us Bernie win  Mayor Pete is going to fall in the southern primaries  rumor Biden dropping out leaves Warren, who is unelectable. Who is left? Klobuchar? & Mini Mike!","warren, biden, klobuchar",2020-02-16 15:33:27,gjrissky,Twitter for Android,1229066266503196672,https://twitter.com/statuses/1229066266503196672
people really treat @TulsiGabbard like crap for clout,gabbard,2020-02-16 15:33:28,dippedinacids,Twitter for iPad,1229066270047338498,https://twitter.com/statuses/1229066270047338498
"@TwIttNTIN Et pourtant vous soutenez Sanders, un sioniste convaincu. Déjà mieux que le judeophobe JLM vous me direz.",sanders,2020-02-16 15:33:28,DMLG12,Twitter for iPhone,1229066271314075653,https://twitter.com/statuses/1229066271314075653
"@jasonrantz Not even a chance.  Keep being afraid of Bloomberg.  Mike will destroy fatboy Donny.  We need a real businessman, not a fake.",bloomberg,2020-02-16 15:33:29,sansthebs,Twitter Web App,1229066272920354816,https://twitter.com/statuses/1229066272920354816
"Alla fine gli attacchi omofobi a Buttigieg sono arrivati. Immagino quelli che si sono trattenuti fino a questo momento. Uno sforzo incredibile, va riconosciuto.",buttigieg,2020-02-16 15:33:29,wirko94,Twitter for iPhone,1229066274610778112,https://twitter.com/statuses/1229066274610778112
Say what you want about the tiny handed tangerine traitor and his attacks on Biden. Dislike or hate Biden tRUMP and his Russian handlers put Uncle Joe out of the race for all intents. They are bot attacking Bloomberg and may be successful. We are in trouble.,"biden, bloomberg",2020-02-16 15:33:29,rhaton13,Twitter for Android,1229066275420286982,https://twitter.com/statuses/1229066275420286982
"@CharlesMBlow Bloomberg should never, ever see a political office again. He is literally buying an election and shutting down donors to those who have been running. He is a Napoleon with a lot of money.",bloomberg,2020-02-16 15:33:30,NotMyNameWhoU,Twitter for iPhone,1229066278758965248,https://twitter.com/statuses/1229066278758965248
Bloomberg clearly thinks Gen X is his crew...all we need is a follow up ad of Bloomberg doing a sports montage to some Frank Stallone,bloomberg,2020-02-16 15:33:30,gnusMF,Twitter for iPhone,1229066280008732680,https://twitter.com/statuses/1229066280008732680
@Patrici15767099 I’m embarrassed for Biden. If his wife actually loves him she’ll pull the plug on this disaster of a campaign now🤦‍♀️,biden,2020-02-16 15:33:30,izzytina,Twitter for iPhone,1229066279622934528,https://twitter.com/statuses/1229066279622934528
"@amandacarpenter Where is your reporting on all the Michael Bloomberg remarks, affairs, myogenic remarks and racists remarks?",bloomberg,2020-02-16 15:33:31,sjgeiger3,Twitter Web App,1229066281535655936,https://twitter.com/statuses/1229066281535655936
"@thehill Yeah what ever Bloomberg can do he qualifies you others complete items 

1) thru 20) smfh🤦🏽‍♂️",bloomberg,2020-02-16 15:33:31,AAGMONEY1,Twitter for iPhone,1229066281963401222,https://twitter.com/statuses/1229066281963401222
"@lseltzer This is 1988, before fall of USSR: “… height of Glasnost & Perestroika, genuine efforts by Americans to reach out to Soviet cities to establish relationships.”

10 days, Sanders, went to 3 cities: Moscow, Yaroslavl & Leningrad (St. Petersburg), goal = establish “sister city”.",sanders,2020-02-16 15:33:32,RogerBlumberg,Talon Android,1229066286853869568,https://twitter.com/statuses/1229066286853869568
Having Clinton as Bloomberg’s possible VP just makes me think we’re all living in an episode of @VeepHBO,bloomberg,2020-02-16 15:33:32,jade_lillies,Twitter for iPhone,1229066287055282179,https://twitter.com/statuses/1229066287055282179
"@TheAvgBlackMan Same here.
It is OK with me if Bloomberg plays ""Trump-Buster"" but I am NOT trading one financial devil for another! He put 6 GOP senators in office who kept Trump in office. He knows Dems hate Trump, so when he focuses on Trump it makes him seem ""above"" the bickering.
#VoteBlue2020",bloomberg,2020-02-16 15:33:32,swell,Twitter Web App,1229066287164334080,https://twitter.com/statuses/1229066287164334080
@JRubinBlogger Joe Biden and Mike Bloomberg are old as hell,"biden, bloomberg",2020-02-16 15:33:32,rooafzapapi96,Twitter for iPhone,1229066289378975747,https://twitter.com/statuses/1229066289378975747
"Bloomberg has always been a hard no from me. I’ve never lived in NYC, but his stop-and-frisk policy is one thing that got national attention. That’s enough for me.

I’m a high-info voter, so I had enough basis from the jump to know he’s not a great candidate.",bloomberg,2020-02-16 15:33:32,JeremyLittau,TweetDeck,1229066289316012032,https://twitter.com/statuses/1229066289316012032
@carlreiner Did you hear the Drudge Report exclusive? Seems Mike Bloomberg is considering having Hillary as HIS running mate.,bloomberg,2020-02-16 15:33:33,KevinPaulGregg,Twitter Web App,1229066290213474312,https://twitter.com/statuses/1229066290213474312
"@FareedZakaria Gotta love how Bernie Sanders thinks it’s a great idea to simply believe that shutting down ALL KINDS OF PRIVATE COMPANIES is a good idea! I’ll vote NO on Bernie, period.",sanders,2020-02-16 15:33:33,Lindoh251982,Twitter for iPad,1229066293522857984,https://twitter.com/statuses/1229066293522857984
@KellyannePolls Worse than Grabbing her by the >>> Really Bloomberg has more class than that,bloomberg,2020-02-16 15:33:34,Seekerotruth,Twitter Web App,1229066293904539650,https://twitter.com/statuses/1229066293904539650
Hillary Clinton wants back in as Bloomberg campaign tries to quiet speculation she could be his VP pick,bloomberg,2020-02-16 15:33:34,marciojmsilva,dlvr.it,1229066293707329537,https://twitter.com/statuses/1229066293707329537
"NFL off-season, so time to expand my knowledge and history of the game… today NFL Films “A Football Life” on Barry Sanders! 👍",sanders,2020-02-16 15:33:34,hider76,Tweetbot for iΟS,1229066295037120514,https://twitter.com/statuses/1229066295037120514
Bloomberg is trying to become president for two reasons. 1. Does not want to pay Bernies wealth tax. 2. Sometime in the mid 90s mike and donald got in an arg when mike said im gonna be mayor then president and donald said nah and mike said ya and donald said nah and mike said ya,bloomberg,2020-02-16 15:33:34,kungschu,Twitter for Android,1229066295112617984,https://twitter.com/statuses/1229066295112617984
"If Bidens lips are moving, he is lying!",biden,2020-02-16 15:33:34,67572da1d5a2404,Twitter for Android,1229066295708209154,https://twitter.com/statuses/1229066295708209154
Hillary Clinton wants back in as Bloomberg campaign tries to quiet speculation she could be his VP pick  #success,bloomberg,2020-02-16 15:33:34,HPTarget,dlvr.it,1229066295741566977,https://twitter.com/statuses/1229066295741566977
"Joe Biden and Amy Klobuchar hit Bloombergs record ahead of Nevada debate

""There is a lot to talk about with Michael Bloomberg,"" Biden tells Meet the Press.","biden, klobuchar, bloomberg",2020-02-16 15:33:35,joncoopertweets,Twitter for iPhone,1229066300674236416,https://twitter.com/statuses/1229066300674236416
⁦@realDonaldTrump⁩ approval rating for blacks is higher than yours GOOBER! Democrats have nothing positive for Americans! Pete Buttigieg reveals that blacks experience the pain of the Trump administration more than anyone else #NeverVoteDemocratAgain,buttigieg,2020-02-16 15:33:36,ltlgcoach,Twitter for iPhone,1229066302075080705,https://twitter.com/statuses/1229066302075080705
"@brithume Get used to it, Bloomberg’s money is going to upend 2020",bloomberg,2020-02-16 15:33:36,Vitamin66276863,Twitter for iPhone,1229066302544916493,https://twitter.com/statuses/1229066302544916493
@nasadobrik PLEASE al*x warren is a much better rip off david dobrik then who ever this is could ever be!11!!!!1!,warren,2020-02-16 15:33:36,NOBLEDORITOMAN,Twitter Web App,1229066305640292352,https://twitter.com/statuses/1229066305640292352
Biden calls out Sanders after supporters reportedly targeted union: ‘Find out who the hell they are’,"biden, sanders",2020-02-16 15:33:37,tvt_news,WordPress.com,1229066306634362883,https://twitter.com/statuses/1229066306634362883
"@costareports He is right. If Bloomberg happens to the nominee, a bloc of Democratic voters will be apathetic and stay home",bloomberg,2020-02-16 15:33:37,mwk89,Twitter for Android,1229066307125022724,https://twitter.com/statuses/1229066307125022724
