Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
"@SenMcSallyAZ
Did you see this? 
You're gonna lose too 😁
https://t.co/BIMKCniGlw",,2020-03-14 00:40:14,HardcoreLeft,Twitter for Android,1238625952571076608,https://twitter.com/statuses/1238625952571076608
"@RealJamesWoods I wonder why the Biden family is allowing sleepy creepy handsy grabby hair sniffing uncle joey to be used like this when he has no idea what is going on. I guess this is a last stand to escape the wrath of real justice. You played, you're gonna pay. Say goodnight to the crowd.",biden,2020-03-14 00:40:15,gr8fldanielle,Twitter Web App,1238625959005130752,https://twitter.com/statuses/1238625959005130752
state of it,,2020-03-14 00:40:16,jrc1921,Twitter for Android,1238625960171356160,https://twitter.com/statuses/1238625960171356160
Dog Faced Pony Soldier?,,2020-03-14 00:40:16,kaptainphildo,Twitter for iPhone,1238625963099017217,https://twitter.com/statuses/1238625963099017217
U bEtTeR vOtE fOr BeRnIe SaNdErS,sanders,2020-03-14 00:40:17,mady_blueberry,Twitter for Android,1238625965485559808,https://twitter.com/statuses/1238625965485559808
"Anti-Berners: Bernie Bros are falling for Trump's edited video! #BidensCognitiveDecline is Russian Propaganda!!

Berners: What Trump video?",biden,2020-03-14 00:40:18,TheRevengerists,Twitter for Android,1238625970212528129,https://twitter.com/statuses/1238625970212528129
Yeah and you may need to change yours to A nobody for Biden 😂,biden,2020-03-14 00:40:18,MDiamond2020,Twitter Web App,1238625971370176512,https://twitter.com/statuses/1238625971370176512
This!!!,,2020-03-14 00:40:18,SketcherGal17,Twitter Web App,1238625972099915777,https://twitter.com/statuses/1238625972099915777
You and Biden bother have dementia,biden,2020-03-14 00:40:19,koty_mut,Twitter for iPhone,1238625972515221504,https://twitter.com/statuses/1238625972515221504
porn Softcore Punishment Legal Biden Actual Michigan Hymen https://t.co/Zf1oJhDXHa,biden,2020-03-14 00:40:20,Ruth81110134,Twitter Web App,1238625979087695872,https://twitter.com/statuses/1238625979087695872
If only there was some asshole these people listen to who could help out.,,2020-03-14 00:40:20,RhinoRedwood,Twitter for Android,1238625979548876800,https://twitter.com/statuses/1238625979548876800
"...But don't worry, everyone. ""President"" Joe Biden will save us all from the coronavirus! https://t.co/ZU8reJqcEs",biden,2020-03-14 00:40:20,BreitbartNews,SocialFlow,1238625980136280064,https://twitter.com/statuses/1238625980136280064
"POLL: Biden, Sanders Lose to Trump in Iowa - The Conservative Brief https://t.co/8VkvevA0JQ","biden, sanders",2020-03-14 00:40:21,Christy56074523,Twitter for iPhone,1238625981759356928,https://twitter.com/statuses/1238625981759356928
That exact scary scenario is more likely under Sanders than  Biden https://t.co/PiYF3Ee39u,"biden, sanders",2020-03-14 00:40:22,SeekingReality7,Twitter Web App,1238625986364821511,https://twitter.com/statuses/1238625986364821511
"@karpmj So is this supporting the theory that never-trumpers are pushing Biden instead of old-school dem voters?

From the map it looks like Trump will still win NC or am I reading things wrong?

Far from an expert.",biden,2020-03-14 00:40:23,postaldave,Twitter Web App,1238625989376102401,https://twitter.com/statuses/1238625989376102401
"@heddervedder Also, he only won Wisconsin in 2016 because people there haaaaaaate Hillary. 

He is not beating Biden there. 

Maybe it's too soon to gloat, but the fucker is not winning reelection.",biden,2020-03-14 00:40:23,Twizznit,Twitter for Android,1238625992471699456,https://twitter.com/statuses/1238625992471699456
@I hope Joe Biden and Bernie Sanders and Sunday will calm the American public tell them they should work together as a team and not stockpile not be selfishly thinking of themselves sharing with others and deal with Trump not condemning each other,"biden, sanders",2020-03-14 00:40:24,theblazingtruth,Twitter for Android,1238625996049391619,https://twitter.com/statuses/1238625996049391619
